Unnamed: 0,time,instance_events_type,collection_id,scheduling_class,collection_type,priority,alloc_collection_id,instance_index,machine_id,resource_request,constraint,collections_events_type,user,collection_name,collection_logical_name,start_after_collection_ids,vertical_scaling,scheduler,start_time,end_time,average_usage,maximum_usage,random_sample_usage,assigned_memory,page_cache_memory,cycles_per_instruction,memory_accesses_per_instruction,sample_rate,cpu_usage_distribution,tail_cpu_usage_distribution,cluster,event,failed
1474,2022321263714,0,236368116431,0,0,0,0,41933,156141405296,"{'cpus': 0.0081024169921875, 'memory': 0.003612518310546875}","[{'name': '9eCGRtl6XN5GQoOYGEjKtupBbtUoOaOPYRFw+pzH7IU=', 'value': '0', 'relation': 1}]",0,ly4HE4d+6E8BqXgm6E1eGNKu8OiiZE+Gj/D4YUMRFDU=,EVN94d9fIFzR7ApTSdBG8VyV7YEmR+GB2LpjJ7QtWlM=,uXg7PS0QinS0hu2jPMkHebkDJpZMywmqm/pOwvdFE5s=,[],1.0,0.0,2249100000000,2249400000000,"{'cpus': 0.0002002716064453125, 'memory': 0.0006771087646484375}","{'cpus': 0.0008182525634765625, 'memory': 0.00067901611328125}","{'cpus': 0.0004930496215820312, 'memory': None}",0.006683349609375,9.5367431640625e-07,3.4928548336029053,0.0095059815794229,1.0,"[0.00013638 0.00014305 0.00015068 0.00015831 0.00016499 0.00017262
 0.00018597 0.00020313 0.00022125 0.00027275 0.00087166]","[0.00028133 0.00029087 0.00029945 0.00030804 0.00033474 0.00039577
 0.00049305 0.00051975 0.0005722 ]",5,ENABLE,0
1475,1971215688036,0,497770033756,1,0,103,0,1550,16458032731,"{'cpus': 0.025360107421875, 'memory': 0.0201416015625}",[],0,lru9SRoKXBUxvNBwe9zyTZn/3+YaIhx7VSMDQi0wAi4=,TgJQybH0PNDQYa/R2vzvLfKU8R8b+rkAMhfvwF6IQBo=,808Onz9kfw6Zhi5T4f2XfzaRQOQ/Pd1d2CVQbmLerwU=,[],2.0,1.0,1971000000000,1971300000000,"{'cpus': 0.029205322265625, 'memory': 0.03521728515625}","{'cpus': 0.179931640625, 'memory': 0.037841796875}","{'cpus': 0.027923583984375, 'memory': None}",0.03778076171875,2.956390380859375e-05,1.3049252033233645,0.0077150510624051,0.9900000095367432,"[0.02319336 0.02603149 0.02700806 0.02807617 0.02874756 0.02944946
 0.03005981 0.03045654 0.03112793 0.03192139 0.03381348]","[0.03204346 0.03210449 0.03222656 0.03234863 0.03253174 0.03271484
 0.03283691 0.03308105 0.03338623]",2,ENABLE,0
1476,2058708183947,6,395838482036,0,0,107,0,160,80221674978,"{'cpus': 0.003696441650390625, 'memory': 0.001956939697265625}",[],6,oMKuLKWsfJhu0O+F17yAzJe4K2NxU+xQn0TNVTL86N4=,jxHE7dtA6NROIFuBlPA9ykhmS4EZKcwdMJO7YeAhgWo=,z3WDP5EA/wybPv8l8P/qpN5ddC0wPEWButp/95h0eR8=,[],3.0,1.0,2058708000000,2058709000000,"{'cpus': 0.0, 'memory': 0.000614166259765625}","{'cpus': 0.0, 'memory': 0.000614166259765625}","{'cpus': 0.0, 'memory': None}",0.0018386840820312,0.0005979537963867,,,1.0,[],[],1,SCHEDULE,0
1477,0,0,166409899866,3,0,200,0,2629,548986773,"{'cpus': 0.01153564453125, 'memory': 0.009246826171875}",[],0,8qRmTJas/6XEBaA0l4Wt1+/qSLgc6p7u7JzoMSuT/M8=,Qr2GeiWyOCjqRo9ym8BzkUjXvy2hW+3KakYTbdLstOg=,AzmzAET0ZlCp8127cnkkgkP2doYpf/UZrjOBFUFoszI=,[],2.0,0.0,609600000000,609900000000,"{'cpus': 0.030181884765625, 'memory': 0.04779052734375}","{'cpus': 0.065673828125, 'memory': 0.04815673828125}","{'cpus': 0.03118896484375, 'memory': None}",0.0625,0.0001611709594726,1.6292343139648438,0.0057600541040301,1.0,"[0.01373291 0.02096558 0.02407837 0.02606201 0.02819824 0.03005981
 0.03192139 0.0333252  0.03546143 0.03936768 0.06030273]","[0.03967285 0.04003906 0.04046631 0.0411377  0.04187012 0.04486084
 0.04718018 0.04888916 0.05126953]",4,ENABLE,0
1478,2554730691366,6,300407752644,1,0,200,0,0,250340112238,"{'cpus': 0.0, 'memory': 0.0013027191162109375}",[],6,uUYlbkgfzHjyOrtTWrlyJG8Be2n5O7uDK6SIk+jrS1A=,4fIdlpGpeU6DON5wplq8LyQs+fcQ7tJeoLwIl5TuL5s=,nXy+52tCz5Hv6LUUDhQvaqJumN/B4eHtkkS5y74g8lA=,[],1.0,0.0,2554727000000,2554732000000,"{'cpus': 4.100799560546875e-05, 'memory': 0.000316619873046875}","{'cpus': 0.00020313262939453125, 'memory': 0.00031757354736328125}","{'cpus': 9.5367431640625e-07, 'memory': None}",0.0013027191162109,0.0003118515014648,,,1.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0.],7,SCHEDULE,0
1479,1994107451159,2,496921116211,0,0,0,0,12289,91150568,"{'cpus': 0.0081024169921875, 'memory': 0.003612518310546875}","[{'name': '9eCGRtl6XN5GQoOYGEjKtupBbtUoOaOPYRFw+pzH7IU=', 'value': '0', 'relation': 1}]",2,ly4HE4d+6E8BqXgm6E1eGNKu8OiiZE+Gj/D4YUMRFDU=,mD0AP0k4lFVA9dmD0Ia7lAbME40wxVqGHY21e7Y4MDo=,uW4YmFm2cR8rv+f17+r1UEGJJty4BAtKPAcC9zpyJiI=,[],1.0,0.0,2052049000000,2052062000000,"{'cpus': 0.0008802413940429688, 'memory': 0.000652313232421875}","{'cpus': 0.0061798095703125, 'memory': 0.0006532669067382812}","{'cpus': 0.0001697540283203125, 'memory': None}",0.0036125183105468,9.5367431640625e-06,,,1.0,"[0.00015354 0.00015545 0.00016594 0.00017548 0.00018692 0.00019836
 0.00020981 0.00057411 0.00060272 0.00069141 0.00265884]","[0.00069714 0.00070286 0.00265884 0.00265884 0.00265884 0.00265884
 0.00265884 0.00265884 0.00265884]",2,FAIL,1
1480,274551981926,3,333781321075,1,0,103,0,9951,10037583926,"{'cpus': 0.01727294921875, 'memory': 0.0104217529296875}",[],3,N4z3CQhsZb0Z/6KYX+6Y6CyETgv5iobfcL+/h+RZeA4=,YNpTfyxiZgZyz8B4Fk8PzKuNeQFMHS0OhFhqMSN5kvc=,razr6Q7g2n+P+ozt+AY4VoddAyNIunXkvdiD2gnSFC0=,[],2.0,1.0,305700000000,306000000000,"{'cpus': 0.0003490447998046875, 'memory': 0.007415771484375}","{'cpus': 0.0023193359375, 'memory': 0.00742340087890625}","{'cpus': 0.0002613067626953125, 'memory': None}",0.0104217529296875,0.0004863739013671,2.299452304840088,0.0150128593668341,1.0,"[0.00020695 0.00023079 0.00024509 0.0002594  0.0002737  0.00028896
 0.00030327 0.00032806 0.00036907 0.00052357 0.00218582]","[0.00054264 0.00056171 0.0005827  0.0006094  0.00066376 0.0007534
 0.00092888 0.00103569 0.00123405]",6,FINISH,0
1481,2143007719340,3,5448183242,2,0,0,0,1877,9679670777,"{'cpus': 0.001373291015625, 'memory': 0.00019168853759765625}",[],3,+cz+wEXttqDjld+YWLmrgqExjdqiHMZ2WZODThyR9jE=,AbfLM/72wWE5g5N3WQHZ1wC0R8mV5trtLcKtgLVs88I=,ie5iGahM0adHFVwiIPBS9clQiQ0SrDQhN8bgC3FIUuI=,[],3.0,0.0,253886000000,253887000000,"{'cpus': 0.0, 'memory': 9.5367431640625e-06}","{'cpus': 0.0, 'memory': 9.5367431640625e-06}","{'cpus': 0.0, 'memory': None}",0.0002107620239257,0.0,1.5371127128601074,0.0046018357388675,1.0,"[9.53674316e-07 9.53674316e-07 9.53674316e-07 9.53674316e-07
 9.53674316e-07 9.53674316e-07 9.53674316e-07 9.53674316e-07
 9.53674316e-07 9.53674316e-07 9.53674316e-07]","[9.53674316e-07 9.53674316e-07 9.53674316e-07 9.53674316e-07
 9.53674316e-07 9.53674316e-07 9.53674316e-07 9.53674316e-07
 9.53674316e-07]",7,FINISH,0
1482,1981277949533,0,234110008128,1,0,117,0,2237,29948323165,"{'cpus': 0.00566864013671875, 'memory': 0.0015621185302734375}","[{'name': '5dEuieuWMFy+CNMBBf/uXNX5nP4Kgzeu0O6UizRNK3w=', 'value': '0', 'relation': 3}
 {'name': '9eCGRtl6XN5GQoOYGEjKtupBbtUoOaOPYRFw+pzH7IU=', 'value': '0', 'relation': 1}]",0,jW2GJpOlCheoSzGcwfmRjkjV6mYZo4DC43ej/X/OyjM=,B/dP+n/QiKENeFqm9EGmWAWWduQSoWJu2JNHETWzJrg=,Q+ko0Cb6Sy8WkHKRTMcgJQz2RhdSkBtrNnARybcK4k8=,[],1.0,0.0,1928700000000,1929000000000,"{'cpus': 0.008331298828125, 'memory': 0.0014057159423828125}","{'cpus': 0.04150390625, 'memory': 0.0015621185302734375}","{'cpus': 0.0079193115234375, 'memory': None}",0.001718521118164,1.239776611328125e-05,0.8639283180236816,0.0045967902988195,1.0,"[0.00020218 0.00042248 0.00762939 0.00780487 0.00790405 0.00796509
 0.00802612 0.00811768 0.008255   0.01557922 0.02557373]","[0.01641846 0.01687622 0.01876831 0.01947021 0.01974487 0.02166748
 0.02212524 0.02310181 0.02352905]",5,ENABLE,0
1483,58433534613,2,116646838687,1,0,200,0,17,61372186482,"{'cpus': 0.00113677978515625, 'memory': 0.00650787353515625}",[],2,zmpRXVnbga1UZsXYDI1kovjFavrvXMEXoCac0B3oSE4=,qKgaTdS7qX1AXkM4j1iU5QW3jOiet4pcDU0ZUgPYK+c=,073MP4GwcDLt9pohYTMXAdH/L62t8+BOYI4h69cbrQM=,[],2.0,0.0,361200000000,361217000000,"{'cpus': 0.0019683837890625, 'memory': 0.0006999969482421875}","{'cpus': 0.00555419921875, 'memory': 0.000759124755859375}","{'cpus': 9.441375732421875e-05, 'memory': None}",0.006500244140625,0.0003204345703125,,,1.0,"[3.62396240e-05 5.53131104e-05 8.20159912e-05 1.02996826e-04
 1.23023987e-04 2.20298767e-04 6.95228577e-04 3.94439697e-03
 4.69970703e-03 5.24902344e-03 5.53894043e-03]","[0.00525665 0.00526428 0.00527191 0.00527954 0.00553894 0.00553894
 0.00553894 0.00553894 0.00553894]",3,FAIL,1
1484,776770302355,5,330587204926,2,0,360,330587135936,529,32973637408,"{'cpus': 0.021728515625, 'memory': 0.0013027191162109375}",[],5,DrrEIEWkWuW7RrZwpHLCN0k0A2J0usJeyt3wtqzZ7Kk=,sKvpQodvOVYLFyh/UzTcFk1/JfjwK22JNnim9cKg1Rs=,mOIaNf8mXWKMT1ODsgfz3yhpFBedgNmcMaskvu55SBc=,[],2.0,0.0,1475400000000,1475700000000,"{'cpus': 0.031982421875, 'memory': 0.01922607421875}","{'cpus': 0.0692138671875, 'memory': 0.0206298828125}","{'cpus': 0.03131103515625, 'memory': None}",0.0,0.0021095275878906,0.8303585648536682,0.0012820601696148,1.0,"[0.00041485 0.02163696 0.02450562 0.02798462 0.03143311 0.03430176
 0.03656006 0.0380249  0.03936768 0.0425415  0.04949951]","[0.04284668 0.04309082 0.043396   0.04370117 0.04394531 0.04431152
 0.04467773 0.04534912 0.04718018]",1,LOST,0
1485,1026429823381,6,382938982043,0,0,103,0,1830,1145941457,"{'cpus': 0.008636474609375, 'memory': 0.001903533935546875}",[],6,TDEd2YxOU11rWm+qgZWEYQ8Lh4GVj/kQ08f0sio4VBM=,zxAaD22IYriC4vTXnAxAoLZcbhdZW27dtN6vpr7E25E=,3tN5DDUWwhrJ1zpPVJc06NTAlIfSB1AZtBxUuc9lYPQ=,[],3.0,1.0,1026000000000,1026300000000,"{'cpus': 0.00606536865234375, 'memory': 0.001537322998046875}","{'cpus': 0.018310546875, 'memory': 0.0015621185302734375}","{'cpus': 0.0078887939453125, 'memory': None}",0.0019149780273437,5.245208740234375e-05,1.100355625152588,0.0052481642924249,0.996666669845581,"[0.00037956 0.00055122 0.00327682 0.00613403 0.00666046 0.00714111
 0.00764465 0.00801086 0.008255   0.00860596 0.0098877 ]","[0.00865173 0.00868225 0.00872803 0.0087738  0.00881958 0.00888062
 0.00894165 0.00900269 0.00947571]",1,SCHEDULE,0
1486,0,2,13748635759,3,1,200,0,1912,36979792031,,[],2,+tvHHpU79T6KNqPFO5KYRfjslYLDrIq4QS+CQ98QCEY=,Ocyo0XAU8oNCsS/GXX+zb5GUxMNqYVJKiGpv/Df959Y=,r0aIt6PeaHcnQ/pv1esU20Ns3jKfvHrv9FPCa9phcNg=,[],1.0,0.0,1428600000000,1428900000000,"{'cpus': 0.05517578125, 'memory': 0.077392578125}","{'cpus': 0.111572265625, 'memory': None}","{'cpus': 0.078125, 'memory': None}",0.083251953125,0.0006027221679687,,,1.0,"[0.02938843 0.03985596 0.0435791  0.04675293 0.05078125 0.05358887
 0.05718994 0.06072998 0.06604004 0.07189941 0.10119629]","[0.07250977 0.07348633 0.07470703 0.0760498  0.07714844 0.07873535
 0.0802002  0.08508301 0.08850098]",2,FAIL,1
1487,1344251909772,0,116646838687,1,0,200,0,17,27366550446,"{'cpus': 0.00113677978515625, 'memory': 0.00650787353515625}",[],0,zmpRXVnbga1UZsXYDI1kovjFavrvXMEXoCac0B3oSE4=,qKgaTdS7qX1AXkM4j1iU5QW3jOiet4pcDU0ZUgPYK+c=,073MP4GwcDLt9pohYTMXAdH/L62t8+BOYI4h69cbrQM=,[],2.0,0.0,2288922000000,2288923000000,"{'cpus': 0.0, 'memory': 9.5367431640625e-07}","{'cpus': 0.0, 'memory': 9.5367431640625e-07}","{'cpus': 0.0, 'memory': None}",0.006500244140625,0.0,,,1.0,"[0.00081921 0.00081921 0.00081921 0.00081921 0.00081921 0.00081921
 0.00081921 0.00081921 0.00081921 0.00081921 0.00081921]","[0.00081921 0.00081921 0.00081921 0.00081921 0.00081921 0.00081921
 0.00081921 0.00081921 0.00081921]",3,ENABLE,0
1488,0,2,12239783313,2,0,200,0,2,23783649635,"{'cpus': 0.0648193359375, 'memory': 0.022125244140625}",[],2,8EokQYwPsVzZSyUNNf5RQCH+wHaVEdG8N5gECdipS0c=,jseC2HGG2SgUWw2o0pfTTubnAPhqCdZa8jRVn6dbzIE=,0Mk5FqV3UYWWQcU6eSoVulGMc07C/r3J82xpHCgdSi4=,[],1.0,0.0,2644800000000,2645100000000,"{'cpus': 0.0102386474609375, 'memory': 0.00473785400390625}","{'cpus': 0.04296875, 'memory': 0.0047454833984375}","{'cpus': 0.0092315673828125, 'memory': None}",0.022125244140625,0.0003890991210937,2.016754627227783,0.013266640715301,0.996666669845581,"[0.00653839 0.00816345 0.00869751 0.00926208 0.00971985 0.01020813
 0.0105896  0.01097107 0.01158142 0.01263428 0.01493835]","[0.01281738 0.01293945 0.01300049 0.01307678 0.01316833 0.01327515
 0.01348877 0.01379395 0.0141449 ]",6,FAIL,1
1489,772469352255,1,330587186206,2,1,101,0,1247,2449439468,"{'cpus': 0.011566162109375, 'memory': 0.01116943359375}","[{'name': '9eCGRtl6XN5GQoOYGEjKtupBbtUoOaOPYRFw+pzH7IU=', 'value': '0', 'relation': 1}
 {'name': '9eCGRtl6XN5GQoOYGEjKtupBbtUoOaOPYRFw+pzH7IU=', 'value': '0', 'relation': 1}
 {'name': '9eCGRtl6XN5GQoOYGEjKtupBbtUoOaOPYRFw+pzH7IU=', 'value': '0', 'relation': 1}
 {'name': '9eCGRtl6XN5GQoOYGEjKtupBbtUoOaOPYRFw+pzH7IU=', 'value': '0', 'relation': 1}
 {'name': '9eCGRtl6XN5GQoOYGEjKtupBbtUoOaOPYRFw+pzH7IU=', 'value': '0', 'relation': 1}
 {'name': '9eCGRtl6XN5GQoOYGEjKtupBbtUoOaOPYRFw+pzH7IU=', 'value': '0', 'relation': 1}
 {'name': 'GKAYWlOFlntxaxFt+CCHj/Og1BgToNx62SMW9WHlf8g=', 'value': 'qfgOKEXDOXNO5B7kVL+ZHHSaUQvPIGnWFZhlruPVDkU=', 'relation': 1}
 {'name': 'GKAYWlOFlntxaxFt+CCHj/Og1BgToNx62SMW9WHlf8g=', 'value': '5e2t03PvRfw8qNyUnyVKqu1kau/OLIa41NTzdLQvCtI=', 'relation': 1}
 {'name': 'GKAYWlOFlntxaxFt+CCHj/Og1BgToNx62SMW9WHlf8g=', 'value': 's4DXCCk0jRw1+/S//V0BYHW/ttejGkV0SCAdUPgPBuw=', 'relation': 1}
 {'name': 'GKAYWlOFlntxaxFt+CCHj/Og1BgToNx62SMW9WHlf8g=', 'value': 'rtHhI692C0jfC0QrrdW6gOxAaT8B0GZwithD5Wm56EQ=', 'relation': 1}
 {'name': 'GKAYWlOFlntxaxFt+CCHj/Og1BgToNx62SMW9WHlf8g=', 'value': 'XkJy0ms5hZe0+p1Gz6THbA6MJvJDwIHcidl4jx0xP9w=', 'relation': 1}
 {'name': 'GKAYWlOFlntxaxFt+CCHj/Og1BgToNx62SMW9WHlf8g=', 'value': '8kojhAVOWLIjm92dV+XvSNIZQ8drYfPKVqCemGbC/Ek=', 'relation': 1}
 {'name': 'GKAYWlOFlntxaxFt+CCHj/Og1BgToNx62SMW9WHlf8g=', 'value': 'Z+pvuvpMmtql9bCifJUqeG22h6JMTLg5dHuhsKhp6EA=', 'relation': 1}]",1,DrrEIEWkWuW7RrZwpHLCN0k0A2J0usJeyt3wtqzZ7Kk=,IDLOcIsrkmPoEtLA68Ql/voHPcG9OXx2+2t/jfcj48k=,wcRcAMuop2OqH9EW4feH919tadFec5a11ply0hcS/C8=,[],2.0,1.0,938400000000,938700000000,"{'cpus': 0.0135345458984375, 'memory': 0.00720977783203125}","{'cpus': 0.0423583984375, 'memory': 0.0105438232421875}","{'cpus': 8.869171142578125e-05, 'memory': None}",0.01116943359375,0.0009098052978515,,,1.0,"[6.38961792e-05 8.48770142e-05 2.50816345e-04 8.69750977e-03
 1.05895996e-02 1.45263672e-02 1.91650391e-02 2.02941895e-02
 2.21862793e-02 2.54211426e-02 4.23583984e-02]","[0.02572632 0.02597046 0.0262146  0.02670288 0.02740479 0.02825928
 0.02865601 0.03173828 0.03625488]",1,EVICT,0
1490,1653344364720,0,288497456405,3,0,200,288497448483,3238,19372733699,"{'cpus': 0.0081024169921875, 'memory': 0.003856658935546875}",[],0,SGB2DRFNGsxqRJxWpux+PkH4xQ3fdsh9kWSh4KZpt6k=,JFK8CNefVFr6n71NK4Yhau5fB/7WrP6e7DJ1fuOEds0=,YZhZOzqtY/90ThVRZZhWkwgHMQ1bjKM17MH/b2swkHQ=,[],1.0,0.0,2546100000000,2546400000000,"{'cpus': 0.00037860870361328125, 'memory': 0.001953125}","{'cpus': 0.0050048828125, 'memory': 0.001964569091796875}","{'cpus': 0.001186370849609375, 'memory': None}",0.0,0.0008172988891601,3.1568944454193115,0.0163277853280305,1.0,"[0.00024796 0.00026894 0.00027657 0.00028419 0.00029182 0.00030041
 0.00030804 0.00033092 0.00036907 0.00059032 0.00502014]","[0.000597   0.00060463 0.00061226 0.00062084 0.00063419 0.00064754
 0.0006609  0.00070572 0.00096989]",6,ENABLE,0
1491,173215532140,5,221495509609,2,0,360,221495381369,2113,2325181674,"{'cpus': 0.014556884765625, 'memory': 0.0013027191162109375}",[],5,DrrEIEWkWuW7RrZwpHLCN0k0A2J0usJeyt3wtqzZ7Kk=,Kl7WbluvFFOhK3UA25IoljEUhvkXn3SO+8jkFeRkTtY=,mOIaNf8mXWKMT1ODsgfz3yhpFBedgNmcMaskvu55SBc=,[],2.0,0.0,1886700000000,1887000000000,"{'cpus': 0.0191650390625, 'memory': 0.01971435546875}","{'cpus': 0.0386962890625, 'memory': 0.020050048828125}","{'cpus': 0.02337646484375, 'memory': None}",0.0,0.0012836456298828,0.956354320049286,0.0074127637781202,1.0,"[0.0088501  0.01478577 0.01620483 0.01690674 0.01785278 0.01904297
 0.01998901 0.02093506 0.02212524 0.02487183 0.03143311]","[0.02523804 0.0255127  0.02581787 0.02609253 0.02639771 0.02667236
 0.02694702 0.02722168 0.02856445]",7,LOST,0
1492,157248953130,6,203075380957,3,1,200,0,19,28795990983,"{'cpus': 0.1318359375, 'memory': 0.009765625}",[],6,jsKym0L3FlvkFQzZZHyht9i+Vm6XTsY2YzZj4/sDi9g=,St0VdhwYaGG/Hb+lGvo4e6qMuZIw7V8T88PrsCzE0cw=,G3GisqyQJcQNQE6mas79xnhZsDHcs0fL0vm6WqVw098=,[],2.0,0.0,433800000000,434100000000,"{'cpus': 0.024139404296875, 'memory': 0.0015354156494140625}","{'cpus': 0.0546875, 'memory': 0.0015411376953125}","{'cpus': 0.025177001953125, 'memory': None}",0.009765625,0.0005664825439453,,,1.0,"[0.01660156 0.02035522 0.02157593 0.02249146 0.02319336 0.02380371
 0.02462769 0.02532959 0.02636719 0.02807617 0.03448486]","[0.02825928 0.02850342 0.02871704 0.02902222 0.02935791 0.02978516
 0.0302124  0.03079224 0.03167725]",5,SCHEDULE,0
1493,0,0,374675839188,1,0,119,0,7908,21830723,"{'cpus': 0.002025604248046875, 'memory': 0.0058135986328125}",[],0,PeO35q9IyQTQ1gF6bKU/0vNAy2f5Z16I/5Dmk5Uo8oY=,uOzSFLIqpAJjkC27CcGtNuskOOfybIGK9GZ15iJ7kss=,dK5UJ3Y+EVVhmBnidjUEXsceh/0KUSVqvegnR1+kydY=,[],2.0,1.0,17100000000,17400000000,"{'cpus': 0.0084686279296875, 'memory': 0.00604248046875}","{'cpus': 0.028228759765625, 'memory': 0.00704193115234375}","{'cpus': 0.00848388671875, 'memory': None}",0.008819580078125,0.0009498596191406,0.942388117313385,0.002367119770497,0.993333339691162,"[0.00236893 0.00757599 0.00785828 0.00799561 0.00813293 0.00845337
 0.00871277 0.0088501  0.00895691 0.00914001 0.01708984]","[0.00917053 0.00920105 0.00927734 0.0093689  0.00949097 0.01315308
 0.01342773 0.0136261  0.01416016]",1,ENABLE,0
1494,1087410391436,5,300849357479,2,0,360,271641574268,150,346548548973,"{'cpus': 0.02001953125, 'memory': 0.0013027191162109375}",[],5,DrrEIEWkWuW7RrZwpHLCN0k0A2J0usJeyt3wtqzZ7Kk=,S7lCumi5SjHHjJNSL8fM57618KafzEwvbVBUHf7zNus=,mOIaNf8mXWKMT1ODsgfz3yhpFBedgNmcMaskvu55SBc=,[],2.0,0.0,414900000000,415162000000,"{'cpus': 0.017669677734375, 'memory': 0.00569915771484375}","{'cpus': 0.0672607421875, 'memory': 0.007965087890625}","{'cpus': 0.0123748779296875, 'memory': None}",0.0,0.0005884170532226,0.9328360557556152,0.0067305471748113,1.0,"[7.15255737e-05 1.11579895e-04 4.49180603e-04 1.20391846e-02
 1.41296387e-02 1.55792236e-02 1.66320801e-02 2.10571289e-02
 3.40576172e-02 3.97338867e-02 6.75048828e-02]","[0.03997803 0.04034424 0.04071045 0.04107666 0.04150391 0.04199219
 0.04321289 0.04467773 0.05072021]",6,LOST,0
1495,0,2,315267883348,0,0,0,0,1531,184091330530,"{'cpus': 0.00563812255859375, 'memory': 0.003780364990234375}",[],2,ly4HE4d+6E8BqXgm6E1eGNKu8OiiZE+Gj/D4YUMRFDU=,UJH2xXN0YEoi5zyYpuOVQuz3idELxSGjPTiMJ5qIA2I=,Es2KZ1kBk5suY33ZpmVtPWLEOmRPIWzn3KciYPkzLSI=,[],1.0,0.0,168239000000,168240000000,"{'cpus': 0.0, 'memory': 9.250640869140625e-05}","{'cpus': 0.0, 'memory': 9.250640869140625e-05}","{'cpus': 0.0, 'memory': None}",0.0035820007324218,0.0002069473266601,,,1.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0.],6,FAIL,1
1496,1089632147073,5,783306677680,2,0,360,698302714372,93,263887135,"{'cpus': 0.015289306640625, 'memory': 0.0013027191162109375}",[],5,DrrEIEWkWuW7RrZwpHLCN0k0A2J0usJeyt3wtqzZ7Kk=,uh9Nz09glsbijE3bGdPuO3moWc4AKW+ndg9KrChNZO0=,mOIaNf8mXWKMT1ODsgfz3yhpFBedgNmcMaskvu55SBc=,[],2.0,0.0,561900000000,562200000000,"{'cpus': 0.0129241943359375, 'memory': 0.00724029541015625}","{'cpus': 0.0706787109375, 'memory': 0.00933837890625}","{'cpus': 0.0108642578125, 'memory': None}",0.0,0.0001478195190429,1.5059705972671509,0.0045986585319042,1.0,"[0.00017738 0.00028992 0.001091   0.01031494 0.010849   0.01295471
 0.0161438  0.01678467 0.0177002  0.02319336 0.07055664]","[0.02355957 0.02383423 0.02450562 0.02523804 0.02572632 0.0262146
 0.02774048 0.02993774 0.05651855]",4,LOST,0
1497,1019408363527,3,128073966478,2,0,0,0,2330,102892444,"{'cpus': 0.002597808837890625, 'memory': 0.0002193450927734375}","[{'name': 'GKAYWlOFlntxaxFt+CCHj/Og1BgToNx62SMW9WHlf8g=', 'value': 'Kgq16taSOgd2w4MdPfzHClxQoBcDdY4+DwIKKSewaHM=', 'relation': 1}]",3,+cz+wEXttqDjld+YWLmrgqExjdqiHMZ2WZODThyR9jE=,AbfLM/72wWE5g5N3WQHZ1wC0R8mV5trtLcKtgLVs88I=,ie5iGahM0adHFVwiIPBS9clQiQ0SrDQhN8bgC3FIUuI=,[],3.0,0.0,115800000000,116041000000,"{'cpus': 0.0017452239990234375, 'memory': 0.000152587890625}","{'cpus': 0.00485992431640625, 'memory': 0.00018310546875}","{'cpus': 0.00115966796875, 'memory': None}",0.000227928161621,0.0,,,1.0,"[0.00073814 0.00110626 0.00127411 0.00144958 0.00167274 0.0018158
 0.00191307 0.00200653 0.00212097 0.00231552 0.00352478]","[0.00234222 0.00236511 0.00239182 0.00241852 0.00251389 0.00257492
 0.00263977 0.00269699 0.00288773]",3,FINISH,0
1498,2449895411731,2,499904674658,2,0,103,0,4601,34842044308,"{'cpus': 0.01214599609375, 'memory': 0.0076141357421875}",[],2,jMPyy1J+llk+8TriTcy00915YMXBigMxFuIP9DfF+OQ=,x9X6fLAmNEGUN9Y8k2YmHXClYGwAtfLTiAhhp80foUg=,c5imozKZLU9Ae4Jn08T6Hk699kfZeQDXj8E3keTfRHs=,[],2.0,1.0,2442885000000,2442886000000,"{'cpus': 0.0, 'memory': 9.5367431640625e-07}","{'cpus': 0.0, 'memory': 9.5367431640625e-07}","{'cpus': 0.0, 'memory': None}",0.0076141357421875,0.0,,,1.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0.],2,FAIL,1
1499,1980831914221,2,764746460206,0,0,0,0,33288,1704411148,"{'cpus': 0.0081024169921875, 'memory': 0.003612518310546875}","[{'name': '9eCGRtl6XN5GQoOYGEjKtupBbtUoOaOPYRFw+pzH7IU=', 'value': '0', 'relation': 1}]",2,ly4HE4d+6E8BqXgm6E1eGNKu8OiiZE+Gj/D4YUMRFDU=,7+aocA4PNPnM58Lfpon/rk188QYzqoYcJ+Rtptk5+xI=,rIlRz96opBpZfNNot6fXVobAPR0GgWaq5BOKrGn1htI=,[],1.0,0.0,2068515000000,2068800000000,"{'cpus': 0.00022029876708984375, 'memory': 0.0006456375122070312}","{'cpus': 0.0051116943359375, 'memory': 0.0006847381591796875}","{'cpus': 0.00016498565673828125, 'memory': None}",0.0036125183105468,7.43865966796875e-05,,,1.0,"[7.91549683e-05 1.24931335e-04 1.38282776e-04 1.46865845e-04
 1.54495239e-04 1.63078308e-04 1.70707703e-04 1.84059143e-04
 2.05993652e-04 2.49862671e-04 5.10406494e-03]","[0.0002594  0.00027752 0.00030899 0.00033379 0.00036907 0.00043106
 0.0007143  0.00080585 0.00154686]",3,FAIL,1
